time;ms;channel;data
14:37:45;425;801002;00 1D 20 4E 7A 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:45;426;801902;00 1D 20 70 EF BF BD 20 20 00 00 20 20 02 48 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;432;801502;00 1D 20 63 50 20 20 00 00 20 20 EF BF BD 1C 20 20 01 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;437;800702;00 1D 20 C8 BA 20 20 00 00 20 20 EF BF BD 49 20 20 76 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;510;800502;00 1D 20 7A 52 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 7F 20 20 20 20 20 20 20 20 20 20 20
14:37:45;512;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 4B 20 20 0A 20 20 20 20 20 20 20 20 20
14:37:45;521;801002;00 1D 20 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 4C 20 20 20 20 20 20 20 20 20 20
14:37:45;523;801502;00 1D 20 EF BF BD 62 20 20 00 00 20 20 0D 6F 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;526;800702;00 1D 20 44 0A 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 30 20 20 20 20 20 20 20 20 20 20 20
14:37:45;562;800502;00 1D 20 D2 96 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:45;620;801702;00 1D 20 1A 5E 20 20 00 00 20 20 78 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;621;801002;00 1D 20 EF BF BD 6F 20 20 00 00 20 20 EF BF BD 21 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:45;623;801902;00 1D 20 EF BF BD 49 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:45;631;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 58 24 20 20 0E 20 20 20 20 20 20 20 20 20 20 20
14:37:45;638;801502;00 1D 20 EF BF BD 5D 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:45;645;800702;00 1D 20 7A EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 2F 20 20 20 20 20 20 20 20 20
14:37:45;685;801702;00 1D 20 EF BF BD 6E 20 20 00 00 20 20 14 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:45;687;800502;00 1D 20 1F 5A 20 20 00 00 20 20 EF BF BD 11 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;713;801002;00 1D 20 48 06 20 20 00 00 20 20 EF BF BD 15 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;714;800702;00 1D 20 5B EF BF BD 20 20 00 00 20 20 DC 95 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;751;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 20 20 25 20 20 20 20 20 20 20 20 20 20
14:37:45;779;800502;00 1D 20 EF BF BD 1A 20 20 00 00 20 20 C5 AA 20 20 0E 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;779;801002;00 1D 20 05 EF BF BD 20 20 00 00 20 20 EF BF BD 20 20 3A 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;786;800702;00 1D 20 6C 0C 20 20 00 00 20 20 43 36 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;805;801902;00 1D 20 3D EF BF BD 20 20 00 00 20 20 EF BF BD 53 20 20 03 20 20 20 20 20 20 20 20 20 20 20
14:37:45;806;801502;00 1D 20 09 6B 20 20 00 00 20 20 62 38 20 20 7E 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:45;820;801702;00 1D 20 38 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 66 20 20 20 20 20 20 20 20 20
14:37:45;840;800702;00 1D 20 4F 00 20 20 00 00 20 20 EF BF BD 74 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:45;880;801002;00 1D 20 21 EF BF BD 20 20 00 00 20 20 52 3A 20 20 55 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;888;800502;00 1D 20 EF BF BD 59 20 20 00 00 20 20 42 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:45;900;801702;00 1D 20 EF BF BD 42 20 20 00 00 20 20 EF BF BD 09 20 20 3B 20 20 20 20 20 20 20 20 20 20 20
14:37:45;936;801902;00 1D 20 EF BF BD 61 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 58 20 20 20 20 20 20 20 20 20
14:37:45;939;801502;00 1D 20 4D 7E 20 20 00 00 20 20 EF BF BD 20 20 43 20 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:45;945;800702;00 1D 20 5F 37 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 72 20 20 20 20 20 20 20 20 20 20 20
14:37:45;946;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 3E 20 20 20 20 20 20 20
14:37:45;947;800502;00 1D 20 EF BF BD 4E 20 20 00 00 20 20 0B EF BF BD 20 20 40 20 20 20 20 20 20 20 20 20 20 20
14:37:45;953;801702;00 1D 20 EF BF BD 0A 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 17 20 20 20 20 20 20 20 20 20
14:37:45;973;801902;00 1D 20 15 7D 20 20 00 00 20 20 7D EF BF BD 20 20 47 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;26;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 49 20 20 20 20 20 20 20
14:37:46;31;801702;00 1D 20 EF BF BD 45 20 20 00 00 20 20 EF BF BD 67 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;32;801002;00 1D 20 EF BF BD 7C 20 20 00 00 20 20 D4 BB 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;33;800702;00 1D 20 EF BF BD 60 20 20 00 00 20 20 37 0B 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;114;801502;00 1D 20 EF BF BD 61 20 20 00 00 20 20 EF BF BD 20 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;115;801702;00 1D 20 EF BF BD 02 20 20 00 00 20 20 EF BF BD 4B 20 20 51 20 20 20 20 20 20 20 20 20 20 20
14:37:46;115;801902;00 1D 20 EF BF BD 1A 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 50 20 20 20 20 20 20 20 20 20
14:37:46;116;801002;00 1D 20 34 07 20 20 00 00 20 20 5A EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;117;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 65 20 20 20 20 20 20 20
14:37:46;124;800702;00 1D 20 6B EF BF BD 20 20 00 00 20 20 76 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;171;801702;00 1D 20 C7 9B 20 20 00 00 20 20 48 56 20 20 5F 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:46;221;801902;00 1D 20 70 37 20 20 00 00 20 20 EF BF BD 6E 20 20 10 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;244;801502;00 1D 20 EF BF BD 3F 20 20 00 00 20 20 0F EF BF BD 20 20 77 20 20 20 20 20 20 20 20 20 20 20
14:37:46;244;800502;00 1D 20 03 29 20 20 00 00 20 20 13 EF BF BD 20 20 6A 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;246;800702;00 1D 20 43 EF BF BD 20 20 00 00 20 20 00 68 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;351;801502;00 1D 20 EF BF BD 3E 20 20 00 00 20 20 30 EF BF BD 20 20 0F 20 20 20 20 20 20 20 20 20 20 20
14:37:46;354;800502;00 1D 20 08 EF BF BD 20 20 00 00 20 20 77 58 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;354;801702;00 1D 20 12 EF BF BD 20 20 00 00 20 20 43 2A 20 20 2D 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;355;801002;00 1D 20 EF BF BD 55 20 20 00 00 20 20 03 EF BF BD 20 20 2F 20 20 20 20 20 20 20 20 20 20 20
14:37:46;356;800702;00 1D 20 EF BF BD 00 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 60 20 20 20 20 20 20 20 20 20
14:37:46;436;801502;00 1D 20 4A EF BF BD 20 20 00 00 20 20 0A 6B 20 20 41 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;446;801702;00 1D 20 19 6B 20 20 00 00 20 20 EF BF BD 31 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;447;800502;00 1D 20 29 EF BF BD 20 20 00 00 20 20 3F EF BF BD 20 20 5A 20 20 20 20 20 20 20 20 20 20 20
14:37:46;448;801902;00 1D 20 30 EF BF BD 20 20 00 00 20 20 08 2D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;452;800702;00 1D 20 54 76 20 20 00 00 20 20 EF BF BD 35 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;492;801502;00 1D 20 13 1E 20 20 00 00 20 20 31 EF BF BD 20 20 0C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;547;801702;00 1D 20 61 EF BF BD 20 20 00 00 20 20 09 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;548;801902;00 1D 20 EF BF BD 42 20 20 00 00 20 20 48 19 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;549;800502;00 1D 20 47 53 20 20 00 00 20 20 31 4D 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;550;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20
14:37:46;551;800702;00 1D 20 EF BF BD 42 20 20 00 00 20 20 3C EF BF BD 20 20 3D 20 20 20 20 20 20 20 20 20 20 20
14:37:46;591;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 14 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:46;616;801902;00 1D 20 D1 98 20 20 00 00 20 20 45 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;617;801002;00 1D 20 72 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:46;621;801702;00 1D 20 EF BF BD 43 20 20 00 00 20 20 57 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;630;800502;00 1D 20 EF BF BD 73 20 20 00 00 20 20 EF BF BD 20 20 20 5D 20 20 20 20 20 20 20 20 20 20 20
14:37:46;649;801502;00 1D 20 49 21 20 20 00 00 20 20 1F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;672;801002;00 1D 20 EF BF BD 77 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:46;672;801702;00 1D 20 EF BF BD 41 20 20 00 00 20 20 39 12 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;683;800502;00 1D 20 EF BF BD 21 20 20 00 00 20 20 14 69 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;686;800702;00 1D 20 79 04 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 09 20 20 20 20 20 20 20 20 20 20 20
14:37:46;710;801902;00 1D 20 1D 25 20 20 00 00 20 20 32 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;713;801502;00 1D 20 D5 97 20 20 00 00 20 20 66 EF BF BD 20 20 22 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;764;801002;00 1D 20 6A 56 20 20 00 00 20 20 EF BF BD 3E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;767;800502;00 1D 20 3E EF BF BD 20 20 00 00 20 20 6B 35 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;776;800702;00 1D 20 EF BF BD 7F 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:46;782;801502;00 1D 20 78 EF BF BD 20 20 00 00 20 20 36 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;788;801902;00 1D 20 53 EF BF BD 20 20 00 00 20 20 33 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;826;800502;00 1D 20 EF BF BD 35 20 20 00 00 20 20 44 74 20 20 15 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;839;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 13 29 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;850;801702;00 1D 20 75 EF BF BD 20 20 00 00 20 20 EF BF BD 49 20 20 66 20 20 20 20 20 20 20 20 20 20 20
14:37:46;851;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 69 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:46;853;800702;00 1D 20 66 EF BF BD 20 20 00 00 20 20 67 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;922;801502;00 1D 20 4D 26 20 20 00 00 20 20 D2 B8 20 20 43 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:46;924;801002;00 1D 20 EF BF BD 49 20 20 00 00 20 20 71 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;925;801702;00 1D 20 1C 41 20 20 00 00 20 20 16 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:46;926;801902;00 1D 20 41 EF BF BD 20 20 00 00 20 20 EF BF BD 77 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:46;929;800702;00 1D 20 EF BF BD 2C 20 20 00 00 20 20 36 4F 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:46;964;801502;00 1D 20 1E EF BF BD 20 20 00 00 20 20 EF BF BD 17 20 20 75 20 20 20 20 20 20 20 20 20 20 20
14:37:47;31;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 32 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;33;801902;00 1D 20 47 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;34;801002;00 1D 20 EF BF BD 37 20 20 00 00 20 20 EF BF BD 70 20 20 54 20 20 20 20 20 20 20 20 20 20 20
14:37:47;35;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 71 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;41;801502;00 1D 20 44 EF BF BD 20 20 00 00 20 20 EF BF BD 5D 20 20 7C 20 20 20 20 20 20 20 20 20 20 20
14:37:47;48;800702;00 1D 20 EF BF BD 41 20 20 00 00 20 20 4F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;104;800502;00 1D 20 31 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 7F 20 20 20 20 20 20 20 20 20
14:37:47;105;801002;00 1D 20 EF BF BD 79 20 20 00 00 20 20 EF BF BD 65 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;146;801902;00 1D 20 06 77 20 20 00 00 20 20 08 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;148;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 04 63 20 20 7A 20 20 20 20 20 20 20 20 20 20 20
14:37:47;171;800702;00 1D 20 34 43 20 20 00 00 20 20 0E EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;175;800502;00 1D 20 EF BF BD 06 20 20 00 00 20 20 EF BF BD 69 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;181;801702;00 1D 20 EF BF BD 2A 20 20 00 00 20 20 CC AE 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;182;801002;00 1D 20 07 EF BF BD 20 20 00 00 20 20 EF BF BD 41 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;207;801502;00 1D 20 79 5A 20 20 00 00 20 20 04 EF BF BD 20 20 3C 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;216;801902;00 1D 20 EF BF BD 38 20 20 00 00 20 20 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20
14:37:47;221;800702;00 1D 20 34 22 20 20 00 00 20 20 EF BF BD 57 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;234;801702;00 1D 20 1B EF BF BD 20 20 00 00 20 20 3F 7B 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;237;800502;00 1D 20 EF BF BD 7F 20 20 00 00 20 20 EF BF BD 2D 20 20 0D 20 20 20 20 20 20 20 20 20 20 20
14:37:47;272;801002;00 1D 20 6F EF BF BD 20 20 00 00 20 20 14 EF BF BD 20 20 49 20 20 20 20 20 20 20 20 20 20 20
14:37:47;273;801502;00 1D 20 4D 57 20 20 00 00 20 20 EF BF BD 23 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;277;800702;00 1D 20 1F EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;323;801702;00 1D 20 11 19 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;324;800502;00 1D 20 EF BF BD 4C 20 20 00 00 20 20 EF BF BD 22 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;349;801002;00 1D 20 EF BF BD 11 20 20 00 00 20 20 38 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;371;801502;00 1D 20 D7 A6 20 20 00 00 20 20 EF BF BD 51 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;372;801902;00 1D 20 22 22 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 26 20 20 20 20 20 20 20 20 20 20 20
14:37:47;381;800702;00 1D 20 EF BF BD 45 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;397;801702;00 1D 20 69 EF BF BD 20 20 00 00 20 20 62 70 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;403;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20
14:37:47;439;801902;00 1D 20 36 EF BF BD 20 20 00 00 20 20 7E EF BF BD 20 20 44 20 20 20 20 20 20 20 20 20 20 20
14:37:47;439;801502;00 1D 20 EF BF BD 5F 20 20 00 00 20 20 EF BF BD 25 20 20 50 20 20 20 20 20 20 20 20 20 20 20
14:37:47;452;800702;00 1D 20 0A 56 20 20 00 00 20 20 EF BF BD 40 20 20 29 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;459;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 77 56 20 20 13 20 20 20 20 20 20 20 20 20 20 20
14:37:47;463;801002;00 1D 20 C8 8E 20 20 00 00 20 20 5C 2D 20 20 7B 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:47;465;801702;00 1D 20 29 5F 20 20 00 00 20 20 64 69 20 20 51 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:47;474;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 DC 8E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;515;800502;00 1D 20 EF BF BD 20 20 00 00 20 20 41 0C 20 20 3C 20 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;528;801002;00 1D 20 74 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 01 20 20 20 20 20 20 20 20 20
14:37:47;532;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 02 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;546;801702;00 1D 20 EF BF BD 5C 20 20 00 00 20 20 46 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;569;801502;00 1D 20 EF BF BD 3C 20 20 00 00 20 20 53 14 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;578;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 68 20 20 20 20 20 20 20
14:37:47;579;801902;00 1D 20 3B 54 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 4D 20 20 20 20 20 20 20 20 20 20 20
14:37:47;624;801002;00 1D 20 EF BF BD 25 20 20 00 00 20 20 0F 0E 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;625;800702;00 1D 20 EF BF BD 5A 20 20 00 00 20 20 1B EF BF BD 20 20 3D 20 20 20 20 20 20 20 20 20 20 20
14:37:47;656;801702;00 1D 20 56 EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;674;801502;00 1D 20 2D EF BF BD 20 20 00 00 20 20 EF BF BD 20 20 11 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;686;800502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20
14:37:47;688;801902;00 1D 20 59 7C 20 20 00 00 20 20 26 58 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:47;716;801002;00 1D 20 DF 97 20 20 00 00 20 20 3E EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;718;800702;00 1D 20 1E EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 4A 20 20 20 20 20 20 20 20 20
14:37:47;726;801702;00 1D 20 EF BF BD 33 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:47;744;801502;00 1D 20 EF BF BD 0A 20 20 00 00 20 20 5A EF BF BD 20 20 2F 20 20 20 20 20 20 20 20 20 20 20
14:37:47;764;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 28 36 20 20 34 20 20 20 20 20 20 20 20 20 20 20
14:37:47;796;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 7C 30 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;802;800502;00 1D 20 EF BF BD 1E 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 2B 20 20 20 20 20 20 20 20 20
14:37:47;825;801502;00 1D 20 4D EF BF BD 20 20 00 00 20 20 28 1B 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:47;920;801002;00 1D 20 2B 2F 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:47;941;801902;00 1D 20 EF BF BD 10 20 20 00 00 20 20 5F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;39;801702;00 1D 20 20 EF BF BD 20 20 00 00 20 20 4F 63 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:48;45;801002;00 1D 20 18 EF BF BD 20 20 00 00 20 20 32 50 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:48;47;801902;00 1D 20 2D 29 20 20 00 00 20 20 13 34 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20 20
14:37:48;47;800702;00 1D 20 EF BF BD 45 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 13 20 20 20 20 20 20 20 20 20
14:37:48;79;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 75 4B 20 20 2D 20 20 20 20 20 20 20 20 20 20 20
14:37:48;167;801502;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 2D 20 20 20 20 20 20 20
14:37:48;172;801002;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 1D EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:48;173;801702;00 1D 20 EF BF BD 30 20 20 00 00 20 20 3C EF BF BD 20 20 70 20 20 20 20 20 20 20 20 20 20 20
14:37:48;192;800702;00 1D 20 13 3E 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;261;801502;00 1D 20 EF BF BD 21 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 09 20 20 20 20 20 20 20 20 20
14:37:48;293;800502;00 1D 20 EF BF BD 00 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 18 20 20 20 20 20 20 20 20 20
14:37:48;300;801902;00 1D 20 74 EF BF BD 20 20 00 00 20 20 5E EF BF BD 20 20 6B 20 20 20 20 20 20 20 20 20 20 20
14:37:48;300;801702;00 1D 20 EF BF BD 59 20 20 00 00 20 20 EF BF BD EF BF BD 20 20 5C 20 20 20 20 20 20 20 20 20
14:37:48;322;800702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 72 25 20 20 4E 20 20 20 20 20 20 20 20 20 20 20
14:37:48;339;801502;00 1D 20 EF BF BD 45 20 20 00 00 20 20 52 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;378;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 51 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20
14:37:48;399;801002;00 1D 20 EF BF BD 3E 20 20 00 00 20 20 0B EF BF BD 20 20 6A 20 20 20 20 20 20 20 20 20 20 20
14:37:48;420;800502;00 1D 20 2F 28 20 20 00 00 20 20 2C 62 20 20 67 20 20 20 20 20 20 20 20 20 20 20 20 20 20 03
14:37:48;426;801902;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 12 4C 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;426;801502;00 1D 20 EF BF BD 32 20 20 00 00 20 20 EF BF BD 06 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;447;800702;00 1D 20 D8 B9 20 20 00 00 20 20 47 EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
14:37:48;457;801702;00 1D 20 03 EF BF BD 20 20 00 00 20 20 0F EF BF BD 20 20 EF BF BD 20 20 20 20 20 20 20 20 20
14:37:48;543;801702;00 1D 20 EF BF BD EF BF BD 20 20 00 00 20 20 EF BF BD 66 20 20 1F 20 20 20 20 20 20 20 20 20
14:37:48;545;800502;00 1D 20 EF BF BD 20 20 00 00 20 20 67 58 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20 20
14:37:48;546;801902;00 1D 20 C2 A9 20 20 00 00 20 20 EF BF BD 6A 20 20 EF BF BD 20 20 20 20 20 20 20 20 20 20 20
